local_date,day_state,target_count,raw_message_count,operational_message_count,non_operational_message_count,incident_like_message_count,duplicate_candidate_members,reconstructed_incident_count_lower_bound,compiled_local_message_count,required_utc_source_dates,source_statuses,coverage_complete
2025-01-30,observed_nonzero,4,4,0,4,4,0,4,4,2025-01-30|2025-01-31,2025-01-30:nonempty_completed|2025-01-31:nonempty_completed,True
2025-01-31,observed_nonzero,2,2,0,2,2,0,2,2,2025-01-31|2025-02-01,2025-01-31:nonempty_completed|2025-02-01:nonempty_completed,True
2025-02-01,observed_nonzero,7,9,0,9,9,4,7,9,2025-02-01|2025-02-02,2025-02-01:nonempty_completed|2025-02-02:nonempty_completed,True
2025-02-02,observed_nonzero,6,8,0,8,8,3,6,8,2025-02-02|2025-02-03,2025-02-02:nonempty_completed|2025-02-03:nonempty_completed,True
2025-02-03,observed_nonzero,5,5,0,5,5,0,5,5,2025-02-03|2025-02-04,2025-02-03:nonempty_completed|2025-02-04:nonempty_completed,True
2025-02-04,observed_nonzero,4,5,0,5,5,2,4,5,2025-02-04|2025-02-05,2025-02-04:nonempty_completed|2025-02-05:nonempty_completed,True
2025-02-05,observed_nonzero,7,10,0,10,10,5,7,10,2025-02-05|2025-02-06,2025-02-05:nonempty_completed|2025-02-06:nonempty_completed,True
2025-02-06,coverage_unknown,,1,0,1,1,0,1,1,2025-02-06|2025-02-07,2025-02-06:nonempty_completed|2025-02-07:empty_unverified,False
2025-02-07,coverage_unknown,,1,0,1,1,0,1,1,2025-02-07|2025-02-08,2025-02-07:empty_unverified|2025-02-08:nonempty_completed,False
2025-02-08,observed_nonzero,9,13,0,13,10,2,9,13,2025-02-08|2025-02-09,2025-02-08:nonempty_completed|2025-02-09:nonempty_completed,True
2025-02-09,observed_nonzero,11,14,0,14,13,4,11,14,2025-02-09|2025-02-10,2025-02-09:nonempty_completed|2025-02-10:nonempty_completed,True
2025-02-10,observed_nonzero,1,1,0,1,1,0,1,1,2025-02-10|2025-02-11,2025-02-10:nonempty_completed|2025-02-11:nonempty_completed,True
2025-02-11,observed_nonzero,4,4,0,4,4,0,4,4,2025-02-11|2025-02-12,2025-02-11:nonempty_completed|2025-02-12:nonempty_completed,True
2025-02-12,observed_nonzero,2,2,0,2,2,0,2,2,2025-02-12|2025-02-13,2025-02-12:nonempty_completed|2025-02-13:nonempty_completed,True
2025-02-13,observed_nonzero,5,5,0,5,5,0,5,5,2025-02-13|2025-02-14,2025-02-13:nonempty_completed|2025-02-14:nonempty_completed,True
2025-02-14,observed_nonzero,9,12,0,12,12,6,9,12,2025-02-14|2025-02-15,2025-02-14:nonempty_completed|2025-02-15:nonempty_completed,True
2025-02-15,observed_nonzero,6,6,0,6,6,0,6,6,2025-02-15|2025-02-16,2025-02-15:nonempty_completed|2025-02-16:nonempty_completed,True
2025-02-16,observed_nonzero,6,6,0,6,6,0,6,6,2025-02-16|2025-02-17,2025-02-16:nonempty_completed|2025-02-17:nonempty_completed,True
2025-02-17,observed_nonzero,3,4,0,4,4,2,3,4,2025-02-17|2025-02-18,2025-02-17:nonempty_completed|2025-02-18:nonempty_completed,True
2025-02-18,observed_nonzero,4,4,0,4,4,0,4,4,2025-02-18|2025-02-19,2025-02-18:nonempty_completed|2025-02-19:nonempty_completed,True
2025-02-19,observed_nonzero,3,3,0,3,3,0,3,3,2025-02-19|2025-02-20,2025-02-19:nonempty_completed|2025-02-20:nonempty_completed,True
2025-02-20,observed_nonzero,3,3,0,3,3,0,3,3,2025-02-20|2025-02-21,2025-02-20:nonempty_completed|2025-02-21:nonempty_completed,True
2025-02-21,observed_nonzero,2,2,0,2,2,0,2,2,2025-02-21|2025-02-22,2025-02-21:nonempty_completed|2025-02-22:nonempty_completed,True
2025-02-22,observed_nonzero,4,4,0,4,4,0,4,4,2025-02-22|2025-02-23,2025-02-22:nonempty_completed|2025-02-23:nonempty_completed,True
2025-02-23,observed_nonzero,1,2,0,2,2,2,1,2,2025-02-23|2025-02-24,2025-02-23:nonempty_completed|2025-02-24:nonempty_completed,True
2025-02-24,observed_nonzero,4,5,0,5,5,2,4,5,2025-02-24|2025-02-25,2025-02-24:nonempty_completed|2025-02-25:nonempty_completed,True
2025-02-25,observed_nonzero,6,9,0,9,7,2,6,9,2025-02-25|2025-02-26,2025-02-25:nonempty_completed|2025-02-26:nonempty_completed,True
2025-02-26,observed_nonzero,5,7,0,7,7,3,5,7,2025-02-26|2025-02-27,2025-02-26:nonempty_completed|2025-02-27:nonempty_completed,True
2025-02-27,observed_nonzero,11,18,0,18,11,0,11,18,2025-02-27|2025-02-28,2025-02-27:nonempty_completed|2025-02-28:nonempty_completed,True
2025-02-28,observed_nonzero,6,7,0,7,7,2,6,7,2025-02-28|2025-03-01,2025-02-28:nonempty_completed|2025-03-01:nonempty_completed,True
2025-03-01,observed_nonzero,2,3,0,3,3,2,2,3,2025-03-01|2025-03-02,2025-03-01:nonempty_completed|2025-03-02:nonempty_completed,True
2025-03-02,observed_nonzero,6,6,0,6,6,0,6,6,2025-03-02|2025-03-03,2025-03-02:nonempty_completed|2025-03-03:nonempty_completed,True
2025-03-03,observed_nonzero,5,5,0,5,5,0,5,5,2025-03-03|2025-03-04,2025-03-03:nonempty_completed|2025-03-04:nonempty_completed,True
2025-03-04,observed_nonzero,5,6,0,6,6,2,5,6,2025-03-04|2025-03-05,2025-03-04:nonempty_completed|2025-03-05:nonempty_completed,True
2025-03-05,observed_nonzero,6,6,0,6,6,0,6,6,2025-03-05|2025-03-06,2025-03-05:nonempty_completed|2025-03-06:nonempty_completed,True
2025-03-06,observed_nonzero,8,12,0,12,12,7,8,12,2025-03-06|2025-03-07,2025-03-06:nonempty_completed|2025-03-07:nonempty_completed,True
2025-03-07,observed_nonzero,2,2,0,2,2,0,2,2,2025-03-07|2025-03-08,2025-03-07:nonempty_completed|2025-03-08:nonempty_completed,True
2025-03-08,observed_nonzero,3,4,0,4,4,2,3,4,2025-03-08|2025-03-09,2025-03-08:nonempty_completed|2025-03-09:nonempty_completed,True
2025-03-09,observed_nonzero,6,6,0,6,6,0,6,6,2025-03-09|2025-03-10,2025-03-09:nonempty_completed|2025-03-10:nonempty_completed,True
2025-03-10,observed_nonzero,11,18,0,18,17,8,11,18,2025-03-10|2025-03-11,2025-03-10:nonempty_completed|2025-03-11:nonempty_completed,True
2025-03-11,observed_nonzero,4,4,0,4,4,0,4,4,2025-03-11|2025-03-12,2025-03-11:nonempty_completed|2025-03-12:nonempty_completed,True
2025-03-12,observed_nonzero,8,9,0,9,9,2,8,9,2025-03-12|2025-03-13,2025-03-12:nonempty_completed|2025-03-13:nonempty_completed,True
2025-03-13,observed_nonzero,4,4,0,4,4,0,4,4,2025-03-13|2025-03-14,2025-03-13:nonempty_completed|2025-03-14:nonempty_completed,True
2025-03-14,observed_nonzero,6,8,0,8,8,4,6,8,2025-03-14|2025-03-15,2025-03-14:nonempty_completed|2025-03-15:nonempty_completed,True
2025-03-15,observed_nonzero,1,1,0,1,1,0,1,1,2025-03-15|2025-03-16,2025-03-15:nonempty_completed|2025-03-16:nonempty_completed,True
2025-03-16,observed_nonzero,2,12,0,12,4,4,2,12,2025-03-16|2025-03-17,2025-03-16:nonempty_completed|2025-03-17:nonempty_completed,True
2025-03-17,observed_nonzero,5,6,0,6,6,2,5,6,2025-03-17|2025-03-18,2025-03-17:nonempty_completed|2025-03-18:nonempty_completed,True
2025-03-18,observed_nonzero,8,10,0,10,10,4,8,10,2025-03-18|2025-03-19,2025-03-18:nonempty_completed|2025-03-19:nonempty_completed,True
2025-03-19,observed_nonzero,7,8,0,8,8,2,7,8,2025-03-19|2025-03-20,2025-03-19:nonempty_completed|2025-03-20:nonempty_completed,True
2025-03-20,observed_nonzero,5,5,0,5,5,0,5,5,2025-03-20|2025-03-21,2025-03-20:nonempty_completed|2025-03-21:nonempty_completed,True
2025-03-21,observed_nonzero,4,4,0,4,4,0,4,4,2025-03-21|2025-03-22,2025-03-21:nonempty_completed|2025-03-22:nonempty_completed,True
2025-03-22,observed_nonzero,3,7,0,7,5,4,3,7,2025-03-22|2025-03-23,2025-03-22:nonempty_completed|2025-03-23:nonempty_completed,True
2025-03-23,observed_nonzero,11,11,0,11,11,0,11,11,2025-03-23|2025-03-24,2025-03-23:nonempty_completed|2025-03-24:nonempty_completed,True
2025-03-24,observed_nonzero,16,16,0,16,16,0,16,16,2025-03-24|2025-03-25,2025-03-24:nonempty_completed|2025-03-25:nonempty_completed,True
2025-03-25,observed_nonzero,9,10,0,10,10,2,9,10,2025-03-25|2025-03-26,2025-03-25:nonempty_completed|2025-03-26:nonempty_completed,True
2025-03-26,observed_nonzero,7,11,0,11,11,6,7,11,2025-03-26|2025-03-27,2025-03-26:nonempty_completed|2025-03-27:nonempty_completed,True
2025-03-27,coverage_unknown,,4,0,4,4,0,4,4,2025-03-27|2025-03-28,2025-03-27:nonempty_completed|2025-03-28:empty_unverified,False
2025-03-28,coverage_unknown,,1,0,1,1,0,1,1,2025-03-28|2025-03-29,2025-03-28:empty_unverified|2025-03-29:nonempty_completed,False
2025-03-29,observed_nonzero,7,7,0,7,7,0,7,7,2025-03-29|2025-03-30,2025-03-29:nonempty_completed|2025-03-30:nonempty_completed,True
2025-03-30,observed_nonzero,5,5,0,5,5,0,5,5,2025-03-30|2025-03-31,2025-03-30:nonempty_completed|2025-03-31:nonempty_completed,True
2025-03-31,observed_nonzero,2,2,0,2,2,0,2,2,2025-03-31|2025-04-01,2025-03-31:nonempty_completed|2025-04-01:nonempty_completed,True
2025-04-01,observed_nonzero,3,3,0,3,3,0,3,3,2025-04-01|2025-04-02,2025-04-01:nonempty_completed|2025-04-02:nonempty_completed,True
2025-04-02,observed_nonzero,2,2,0,2,2,0,2,2,2025-04-02|2025-04-03,2025-04-02:nonempty_completed|2025-04-03:nonempty_completed,True
2025-04-03,observed_nonzero,4,5,0,5,5,2,4,5,2025-04-03|2025-04-04,2025-04-03:nonempty_completed|2025-04-04:nonempty_completed,True
2025-04-04,observed_nonzero,2,2,0,2,2,0,2,2,2025-04-04|2025-04-05,2025-04-04:nonempty_completed|2025-04-05:nonempty_completed,True
2025-04-05,observed_nonzero,6,9,0,9,9,4,6,9,2025-04-05|2025-04-06,2025-04-05:nonempty_completed|2025-04-06:nonempty_completed,True
2025-04-06,observed_nonzero,5,7,0,7,7,4,5,7,2025-04-06|2025-04-07,2025-04-06:nonempty_completed|2025-04-07:nonempty_completed,True
2025-04-07,observed_nonzero,4,5,0,5,5,2,4,5,2025-04-07|2025-04-08,2025-04-07:nonempty_completed|2025-04-08:nonempty_completed,True
2025-04-08,observed_nonzero,4,4,0,4,4,0,4,4,2025-04-08|2025-04-09,2025-04-08:nonempty_completed|2025-04-09:nonempty_completed,True
2025-04-09,observed_nonzero,4,5,0,5,5,2,4,5,2025-04-09|2025-04-10,2025-04-09:nonempty_completed|2025-04-10:nonempty_completed,True
2025-04-10,observed_nonzero,3,3,0,3,3,0,3,3,2025-04-10|2025-04-11,2025-04-10:nonempty_completed|2025-04-11:nonempty_completed,True
2025-04-11,observed_nonzero,4,5,0,5,5,2,4,5,2025-04-11|2025-04-12,2025-04-11:nonempty_completed|2025-04-12:nonempty_completed,True
2025-04-12,observed_nonzero,4,4,0,4,4,0,4,4,2025-04-12|2025-04-13,2025-04-12:nonempty_completed|2025-04-13:nonempty_completed,True
2025-04-13,observed_nonzero,6,6,0,6,6,0,6,6,2025-04-13|2025-04-14,2025-04-13:nonempty_completed|2025-04-14:nonempty_completed,True
2025-04-14,observed_nonzero,1,1,0,1,1,0,1,1,2025-04-14|2025-04-15,2025-04-14:nonempty_completed|2025-04-15:nonempty_completed,True
2025-04-15,observed_nonzero,2,2,0,2,2,0,2,2,2025-04-15|2025-04-16,2025-04-15:nonempty_completed|2025-04-16:nonempty_completed,True
2025-04-16,observed_nonzero,4,6,0,6,6,4,4,6,2025-04-16|2025-04-17,2025-04-16:nonempty_completed|2025-04-17:nonempty_completed,True
2025-04-17,observed_nonzero,7,7,0,7,7,0,7,7,2025-04-17|2025-04-18,2025-04-17:nonempty_completed|2025-04-18:nonempty_completed,True
2025-04-18,observed_nonzero,3,3,0,3,3,0,3,3,2025-04-18|2025-04-19,2025-04-18:nonempty_completed|2025-04-19:nonempty_completed,True
2025-04-19,observed_nonzero,1,1,0,1,1,0,1,1,2025-04-19|2025-04-20,2025-04-19:nonempty_completed|2025-04-20:nonempty_completed,True
2025-04-20,observed_nonzero,3,3,0,3,3,0,3,3,2025-04-20|2025-04-21,2025-04-20:nonempty_completed|2025-04-21:nonempty_completed,True
2025-04-21,observed_nonzero,4,5,0,5,5,2,4,5,2025-04-21|2025-04-22,2025-04-21:nonempty_completed|2025-04-22:nonempty_completed,True
2025-04-22,observed_nonzero,6,6,0,6,6,0,6,6,2025-04-22|2025-04-23,2025-04-22:nonempty_completed|2025-04-23:nonempty_completed,True
2025-04-23,observed_nonzero,3,3,0,3,3,0,3,3,2025-04-23|2025-04-24,2025-04-23:nonempty_completed|2025-04-24:nonempty_completed,True
2025-04-24,observed_nonzero,4,4,0,4,4,0,4,4,2025-04-24|2025-04-25,2025-04-24:nonempty_completed|2025-04-25:nonempty_completed,True
2025-04-25,observed_nonzero,9,13,0,13,11,4,9,13,2025-04-25|2025-04-26,2025-04-25:nonempty_completed|2025-04-26:nonempty_completed,True
2025-04-26,observed_nonzero,3,3,0,3,3,0,3,3,2025-04-26|2025-04-27,2025-04-26:nonempty_completed|2025-04-27:nonempty_completed,True
2025-04-27,observed_nonzero,5,7,0,7,7,4,5,7,2025-04-27|2025-04-28,2025-04-27:nonempty_completed|2025-04-28:nonempty_completed,True
2025-04-28,observed_nonzero,2,2,0,2,2,0,2,2,2025-04-28|2025-04-29,2025-04-28:nonempty_completed|2025-04-29:nonempty_completed,True
2025-04-29,observed_nonzero,2,2,0,2,2,0,2,2,2025-04-29|2025-04-30,2025-04-29:nonempty_completed|2025-04-30:nonempty_completed,True
2025-04-30,observed_nonzero,7,7,0,7,7,0,7,7,2025-04-30|2025-05-01,2025-04-30:nonempty_completed|2025-05-01:nonempty_completed,True
2025-05-01,observed_nonzero,4,5,0,5,5,2,4,5,2025-05-01|2025-05-02,2025-05-01:nonempty_completed|2025-05-02:nonempty_completed,True
2025-05-02,observed_nonzero,2,3,0,3,3,2,2,3,2025-05-02|2025-05-03,2025-05-02:nonempty_completed|2025-05-03:nonempty_completed,True
2025-05-03,observed_nonzero,4,5,0,5,5,2,4,5,2025-05-03|2025-05-04,2025-05-03:nonempty_completed|2025-05-04:nonempty_completed,True
2025-05-04,observed_nonzero,5,6,0,6,6,2,5,6,2025-05-04|2025-05-05,2025-05-04:nonempty_completed|2025-05-05:nonempty_completed,True
2025-05-05,observed_nonzero,4,4,0,4,4,0,4,4,2025-05-05|2025-05-06,2025-05-05:nonempty_completed|2025-05-06:nonempty_completed,True
2025-05-06,observed_nonzero,4,4,0,4,4,0,4,4,2025-05-06|2025-05-07,2025-05-06:nonempty_completed|2025-05-07:nonempty_completed,True
2025-05-07,observed_nonzero,3,3,0,3,3,0,3,3,2025-05-07|2025-05-08,2025-05-07:nonempty_completed|2025-05-08:nonempty_completed,True
2025-05-08,observed_nonzero,8,9,0,9,9,2,8,9,2025-05-08|2025-05-09,2025-05-08:nonempty_completed|2025-05-09:nonempty_completed,True
2025-05-09,observed_nonzero,7,8,0,8,8,2,7,8,2025-05-09|2025-05-10,2025-05-09:nonempty_completed|2025-05-10:nonempty_completed,True
2025-05-10,observed_nonzero,4,4,0,4,4,0,4,4,2025-05-10|2025-05-11,2025-05-10:nonempty_completed|2025-05-11:nonempty_completed,True
2025-05-11,observed_nonzero,5,5,0,5,5,0,5,5,2025-05-11|2025-05-12,2025-05-11:nonempty_completed|2025-05-12:nonempty_completed,True
2025-05-12,observed_nonzero,5,5,0,5,5,0,5,5,2025-05-12|2025-05-13,2025-05-12:nonempty_completed|2025-05-13:nonempty_completed,True
2025-05-13,observed_nonzero,4,5,0,5,5,2,4,5,2025-05-13|2025-05-14,2025-05-13:nonempty_completed|2025-05-14:nonempty_completed,True
2025-05-14,observed_nonzero,4,6,0,6,6,3,4,6,2025-05-14|2025-05-15,2025-05-14:nonempty_completed|2025-05-15:nonempty_completed,True
2025-05-15,observed_nonzero,2,2,0,2,2,0,2,2,2025-05-15|2025-05-16,2025-05-15:nonempty_completed|2025-05-16:nonempty_completed,True
2025-05-16,observed_nonzero,2,3,0,3,3,2,2,3,2025-05-16|2025-05-17,2025-05-16:nonempty_completed|2025-05-17:nonempty_completed,True
2025-05-17,observed_nonzero,4,4,0,4,4,0,4,4,2025-05-17|2025-05-18,2025-05-17:nonempty_completed|2025-05-18:nonempty_completed,True
2025-05-18,observed_nonzero,4,5,0,5,5,2,4,5,2025-05-18|2025-05-19,2025-05-18:nonempty_completed|2025-05-19:nonempty_completed,True
2025-05-19,observed_nonzero,5,5,0,5,5,0,5,5,2025-05-19|2025-05-20,2025-05-19:nonempty_completed|2025-05-20:nonempty_completed,True
2025-05-20,observed_nonzero,2,3,0,3,3,2,2,3,2025-05-20|2025-05-21,2025-05-20:nonempty_completed|2025-05-21:nonempty_completed,True
2025-05-21,observed_nonzero,6,7,0,7,7,2,6,7,2025-05-21|2025-05-22,2025-05-21:nonempty_completed|2025-05-22:nonempty_completed,True
2025-05-22,observed_nonzero,2,2,0,2,2,0,2,2,2025-05-22|2025-05-23,2025-05-22:nonempty_completed|2025-05-23:nonempty_completed,True
2025-05-23,observed_nonzero,3,5,0,5,5,3,3,5,2025-05-23|2025-05-24,2025-05-23:nonempty_completed|2025-05-24:nonempty_completed,True
2025-05-24,observed_nonzero,1,1,0,1,1,0,1,1,2025-05-24|2025-05-25,2025-05-24:nonempty_completed|2025-05-25:nonempty_completed,True
2025-05-25,observed_nonzero,2,2,0,2,2,0,2,2,2025-05-25|2025-05-26,2025-05-25:nonempty_completed|2025-05-26:nonempty_completed,True
2025-05-26,observed_nonzero,6,11,0,11,9,4,6,11,2025-05-26|2025-05-27,2025-05-26:nonempty_completed|2025-05-27:nonempty_completed,True
2025-05-27,observed_nonzero,7,7,0,7,7,0,7,7,2025-05-27|2025-05-28,2025-05-27:nonempty_completed|2025-05-28:nonempty_completed,True
2025-05-28,observed_nonzero,3,3,0,3,3,0,3,3,2025-05-28|2025-05-29,2025-05-28:nonempty_completed|2025-05-29:nonempty_completed,True
2025-05-29,observed_nonzero,5,6,0,6,6,2,5,6,2025-05-29|2025-05-30,2025-05-29:nonempty_completed|2025-05-30:nonempty_completed,True
2025-05-30,observed_nonzero,4,5,0,5,5,2,4,5,2025-05-30|2025-05-31,2025-05-30:nonempty_completed|2025-05-31:nonempty_completed,True
2025-05-31,observed_nonzero,7,9,0,9,9,4,7,9,2025-05-31|2025-06-01,2025-05-31:nonempty_completed|2025-06-01:nonempty_completed,True
2025-06-01,observed_nonzero,4,4,0,4,4,0,4,4,2025-06-01|2025-06-02,2025-06-01:nonempty_completed|2025-06-02:nonempty_completed,True
2025-06-02,observed_nonzero,2,2,0,2,2,0,2,2,2025-06-02|2025-06-03,2025-06-02:nonempty_completed|2025-06-03:nonempty_completed,True
2025-06-03,observed_nonzero,5,6,0,6,6,2,5,6,2025-06-03|2025-06-04,2025-06-03:nonempty_completed|2025-06-04:nonempty_completed,True
2025-06-04,observed_nonzero,4,4,0,4,4,0,4,4,2025-06-04|2025-06-05,2025-06-04:nonempty_completed|2025-06-05:nonempty_completed,True
2025-06-05,observed_nonzero,2,2,0,2,2,0,2,2,2025-06-05|2025-06-06,2025-06-05:nonempty_completed|2025-06-06:nonempty_completed,True
2025-06-06,observed_nonzero,4,4,0,4,4,0,4,4,2025-06-06|2025-06-07,2025-06-06:nonempty_completed|2025-06-07:nonempty_completed,True
2025-06-07,observed_nonzero,2,2,0,2,2,0,2,2,2025-06-07|2025-06-08,2025-06-07:nonempty_completed|2025-06-08:nonempty_completed,True
2025-06-08,observed_nonzero,7,7,0,7,7,0,7,7,2025-06-08|2025-06-09,2025-06-08:nonempty_completed|2025-06-09:nonempty_completed,True
2025-06-09,observed_nonzero,7,7,0,7,7,0,7,7,2025-06-09|2025-06-10,2025-06-09:nonempty_completed|2025-06-10:nonempty_completed,True
2025-06-10,observed_nonzero,5,6,0,6,6,2,5,6,2025-06-10|2025-06-11,2025-06-10:nonempty_completed|2025-06-11:nonempty_completed,True
2025-06-11,observed_nonzero,7,13,0,13,12,8,7,13,2025-06-11|2025-06-12,2025-06-11:nonempty_completed|2025-06-12:nonempty_completed,True
2025-06-12,observed_nonzero,5,6,0,6,6,2,5,6,2025-06-12|2025-06-13,2025-06-12:nonempty_completed|2025-06-13:nonempty_completed,True
2025-06-13,observed_nonzero,4,4,0,4,4,0,4,4,2025-06-13|2025-06-14,2025-06-13:nonempty_completed|2025-06-14:nonempty_completed,True
2025-06-14,observed_nonzero,16,16,0,16,16,0,16,16,2025-06-14|2025-06-15,2025-06-14:nonempty_completed|2025-06-15:nonempty_completed,True
2025-06-15,observed_nonzero,19,23,0,23,23,8,19,23,2025-06-15|2025-06-16,2025-06-15:nonempty_completed|2025-06-16:nonempty_completed,True
2025-06-16,observed_nonzero,6,7,0,7,7,2,6,7,2025-06-16|2025-06-17,2025-06-16:nonempty_completed|2025-06-17:nonempty_completed,True
2025-06-17,observed_nonzero,5,6,0,6,6,2,5,6,2025-06-17|2025-06-18,2025-06-17:nonempty_completed|2025-06-18:nonempty_completed,True
2025-06-18,observed_nonzero,3,3,0,3,3,0,3,3,2025-06-18|2025-06-19,2025-06-18:nonempty_completed|2025-06-19:nonempty_completed,True
2025-06-19,observed_nonzero,8,11,0,11,11,4,8,11,2025-06-19|2025-06-20,2025-06-19:nonempty_completed|2025-06-20:nonempty_completed,True
2025-06-20,observed_nonzero,7,10,0,10,10,6,7,10,2025-06-20|2025-06-21,2025-06-20:nonempty_completed|2025-06-21:nonempty_completed,True
2025-06-21,observed_nonzero,4,5,0,5,5,2,4,5,2025-06-21|2025-06-22,2025-06-21:nonempty_completed|2025-06-22:nonempty_completed,True
2025-06-22,observed_nonzero,3,3,0,3,3,0,3,3,2025-06-22|2025-06-23,2025-06-22:nonempty_completed|2025-06-23:nonempty_completed,True
2025-06-23,observed_nonzero,4,7,0,7,4,0,4,7,2025-06-23|2025-06-24,2025-06-23:nonempty_completed|2025-06-24:nonempty_completed,True
2025-06-24,observed_nonzero,3,6,0,6,5,4,3,6,2025-06-24|2025-06-25,2025-06-24:nonempty_completed|2025-06-25:nonempty_completed,True
2025-06-25,observed_nonzero,5,5,0,5,5,0,5,5,2025-06-25|2025-06-26,2025-06-25:nonempty_completed|2025-06-26:nonempty_completed,True
2025-06-26,observed_nonzero,4,6,0,6,6,3,4,6,2025-06-26|2025-06-27,2025-06-26:nonempty_completed|2025-06-27:nonempty_completed,True
2025-06-27,observed_nonzero,4,4,0,4,4,0,4,4,2025-06-27|2025-06-28,2025-06-27:nonempty_completed|2025-06-28:nonempty_completed,True
2025-06-28,observed_nonzero,3,3,0,3,3,0,3,3,2025-06-28|2025-06-29,2025-06-28:nonempty_completed|2025-06-29:nonempty_completed,True
2025-06-29,observed_nonzero,6,6,0,6,6,0,6,6,2025-06-29|2025-06-30,2025-06-29:nonempty_completed|2025-06-30:nonempty_completed,True
2025-06-30,observed_nonzero,3,4,0,4,4,2,3,4,2025-06-30|2025-07-01,2025-06-30:nonempty_completed|2025-07-01:nonempty_completed,True
2025-07-01,observed_nonzero,5,6,0,6,6,2,5,6,2025-07-01|2025-07-02,2025-07-01:nonempty_completed|2025-07-02:nonempty_completed,True
2025-07-02,observed_nonzero,6,7,0,7,6,0,6,7,2025-07-02|2025-07-03,2025-07-02:nonempty_completed|2025-07-03:nonempty_completed,True
2025-07-03,observed_nonzero,5,5,0,5,5,0,5,5,2025-07-03|2025-07-04,2025-07-03:nonempty_completed|2025-07-04:nonempty_completed,True
2025-07-04,observed_nonzero,7,7,0,7,7,0,7,7,2025-07-04|2025-07-05,2025-07-04:nonempty_completed|2025-07-05:nonempty_completed,True
2025-07-05,observed_nonzero,3,3,0,3,3,0,3,3,2025-07-05|2025-07-06,2025-07-05:nonempty_completed|2025-07-06:nonempty_completed,True
2025-07-06,observed_nonzero,4,4,0,4,4,0,4,4,2025-07-06|2025-07-07,2025-07-06:nonempty_completed|2025-07-07:nonempty_completed,True
2025-07-07,observed_nonzero,3,3,0,3,3,0,3,3,2025-07-07|2025-07-08,2025-07-07:nonempty_completed|2025-07-08:nonempty_completed,True
2025-07-08,observed_nonzero,3,4,0,4,4,2,3,4,2025-07-08|2025-07-09,2025-07-08:nonempty_completed|2025-07-09:nonempty_completed,True
2025-07-09,coverage_unknown,,7,0,7,3,0,3,7,2025-07-09|2025-07-10,2025-07-09:nonempty_completed|2025-07-10:empty_unverified,False
2025-07-10,coverage_unknown,,3,0,3,3,3,1,3,2025-07-10|2025-07-11,2025-07-10:empty_unverified|2025-07-11:nonempty_completed,False
2025-07-11,observed_nonzero,7,9,0,9,9,4,7,9,2025-07-11|2025-07-12,2025-07-11:nonempty_completed|2025-07-12:nonempty_completed,True
2025-07-12,observed_nonzero,5,6,0,6,6,2,5,6,2025-07-12|2025-07-13,2025-07-12:nonempty_completed|2025-07-13:nonempty_completed,True
2025-07-13,observed_nonzero,5,10,0,10,6,2,5,10,2025-07-13|2025-07-14,2025-07-13:nonempty_completed|2025-07-14:nonempty_completed,True
2025-07-14,observed_nonzero,3,3,0,3,3,0,3,3,2025-07-14|2025-07-15,2025-07-14:nonempty_completed|2025-07-15:nonempty_completed,True
2025-07-15,observed_nonzero,4,4,0,4,4,0,4,4,2025-07-15|2025-07-16,2025-07-15:nonempty_completed|2025-07-16:nonempty_completed,True
2025-07-16,observed_nonzero,5,8,0,8,7,4,5,8,2025-07-16|2025-07-17,2025-07-16:nonempty_completed|2025-07-17:nonempty_completed,True
2025-07-17,observed_nonzero,2,2,0,2,2,0,2,2,2025-07-17|2025-07-18,2025-07-17:nonempty_completed|2025-07-18:nonempty_completed,True
2025-07-18,coverage_unknown,,5,0,5,5,2,4,5,2025-07-18|2025-07-19,2025-07-18:nonempty_completed|2025-07-19:empty_unverified,False
2025-07-19,coverage_unknown,,0,0,0,0,0,0,0,2025-07-19|2025-07-20,2025-07-19:empty_unverified|2025-07-20:nonempty_completed,False
2025-07-20,observed_nonzero,3,5,0,5,5,4,3,5,2025-07-20|2025-07-21,2025-07-20:nonempty_completed|2025-07-21:nonempty_completed,True
2025-07-21,observed_nonzero,6,10,0,10,10,6,6,10,2025-07-21|2025-07-22,2025-07-21:nonempty_completed|2025-07-22:nonempty_completed,True
2025-07-22,observed_nonzero,2,2,0,2,2,0,2,2,2025-07-22|2025-07-23,2025-07-22:nonempty_completed|2025-07-23:nonempty_completed,True
2025-07-23,observed_nonzero,7,7,0,7,7,0,7,7,2025-07-23|2025-07-24,2025-07-23:nonempty_completed|2025-07-24:nonempty_completed,True
2025-07-24,observed_nonzero,9,9,0,9,9,0,9,9,2025-07-24|2025-07-25,2025-07-24:nonempty_completed|2025-07-25:nonempty_completed,True
2025-07-25,observed_nonzero,7,7,0,7,7,0,7,7,2025-07-25|2025-07-26,2025-07-25:nonempty_completed|2025-07-26:nonempty_completed,True
2025-07-26,observed_nonzero,5,6,0,6,6,2,5,6,2025-07-26|2025-07-27,2025-07-26:nonempty_completed|2025-07-27:nonempty_completed,True
2025-07-27,observed_nonzero,2,3,0,3,3,2,2,3,2025-07-27|2025-07-28,2025-07-27:nonempty_completed|2025-07-28:nonempty_completed,True
2025-07-28,observed_nonzero,5,8,0,8,7,4,5,8,2025-07-28|2025-07-29,2025-07-28:nonempty_completed|2025-07-29:nonempty_completed,True
